,text,emotion
1461,masuk tabung kereta bayar tiket,1
1462,takut pacar ancam hubung cinta cinta,1
1463,duit enak roda dua,0
1464,sesat jalan gunung,1
1465,batuk suara kaya babang gojek,3
1466,abang main polos jarak segitu moncer tuh akun ban,3
1467,usaha gede gojek andal textbook adminnya hadap keluh langgan hati gelincir,2
1468,gara gojek,5
1469,ok saran tolong baik sistem gojek data guna terima sms tidak,2
1470,suka video kolonialisme zaman now investor gojek tokopedia bukalapak traveloka,0
1471,sayang baik,5
1472,duga uji,0
1473,ayah jatuh sakit mati,3
1474,ken bgd daftar gojek atur pasang gps kendara polisi males guaaa,3
1475,malam obrol siswa kenal tahun kali bicara bahasa sama - diskusi temu inspirasi,0
1476,standar bicara bahasa inggris hari bicara keluarga saya salah sepupu koreksi saya percaya bahasa inggris benar malu itu,5
1477,mao naek gojek neng maaf ya helm lembab sedikit hujan tadi iya papa pakai lah,2
1478,bilang orang arab driver gojek nganu pak bintang kali,2
1479,tindak sesuai janji,5
1480,gojek terminal bungurasih titik temu halte gudang garam begitu drivernya suruh,3
1481,malu temu curi panggang jagung jagung proyek coba tani,5
1482,mesen gojek dapet nya motor nmax pas motor split ni kaki,2
1483,bicara orang bodoh picik kendali,2
1484,habis kena hack tipu akun gojek admin kronologi sms gojek pin rahasia abis telepon nome,2
1485,entah posisi perintah dasar hukum layan sedia gojek tidak,2
1486,uji pertama,1
1487,trik bang maaf mikir bonus ama jarak biar semangat begitu yaa smoga jg,3
1488,bincang singkat mas mas j amp t barusan ngirim barang mas malem malem ngirim anjing emang bi,0
1489,sodare lu ewon si tukang kopi bc yaa wkwkkwkwkwk itu grup kgj rame sangat,0
1490,malam rumah semua anggota keluarga kumpul itu ketuk pintu penuh semangat,1
1491,tengkar hebat orang tua saya,5
1492,tidak gojek milik mekanisme logistik jelas beda pe,0
1493,sambang bursa gojek niat go public,0
1494,saat sulit ekspresi pikir muncul distorsi bawa hasil negatif distorsi,2
1495,pergi sim tiga kali semua tampak gantung dapat benar gugup tugas uji takut juga khawatir lulus,1
1496,mantap jaga aman jalan dan antar coustumer selamat tuju bravo gojek ons line,0
1497,gojek milik solusi nanganin order fiktif jombang ciputat bintaro tangsel habis sama,3
1498,pusat polisi pria - bawa masuk mabuk tidur rumah lepas celana panjang,4
1499,teknologi gojek bikin males kadang berame beli rokok pakenya gojek cm nganter rokok bungkus,4
1500,drama teman rahasia sekolah tengah hadiah anak laki konyol ini,5
1501,ceu mas gojek nelfon terusss pas dah sampek kampus mas gojek satu,0
1502,milik temen ketemu bikin lupa sepele penting contoh ngampus bawa motor ya un,5
1503,gojek standar indonesia biar mahal banding ompreng anak bangsa bantu produk,0
1504,konfirmasi diri universitas uji m a hasil resmi nyata tugas bawa hasil resmi harap hasil konfirmasi sah bahagia sukses saya,0
1505,nomer telepon laku tipu gojek kedok hadiah uang tolong bantu jadi ccicpolri,1
1506,tangkap polisi tahan kelompok jahat tambah takut diam takut orang konsekuensi depan,1
1507,orang lelah tahan hari sibuk saya masalah usaha bicara dengan ganggu saya,4
1508,salah teman sekolah lapang usaha tutup dia papar langsung temu atas kerja lapang takut konsekuensi,1
1509,orang milik stock foto kaya ini sekali foto bagus dikit langsung post instagram ganti dp whatsapp line saya,0
1510,lulus tinggal sedih asa buruk saat,3
1511,hasil uji sertifikat keluar pergi sekolah takut capai lantai hasil lantai lima sulit jalan mati,1
1512,resmi indosiar pemegag hak siar gojek traveloka liga pay tv orange tv nexmedia,0
1513,sorry brow gamau ngajak takut abis gojek gocek,3
1514,sesat kota new york malam jumat malam teman saya,1
1515,lazada abang gojek salah pilih lawan tipu,3
1516,selam laut capai lantai sesak napas hati ragu muncul muka tarik napas,1
1517,bang gojek nya ewok-an,1
1518,lucu gaes bct umm gojek u know sik bct sisih endi tetapi lelah jalan kaki menit,3
1519,personal tampil aplikasi gojek,3
1520,enak kn driver nlp amp nungguin tuh mbak cancel jg ngeluarin pulsa samperin minta,3
1521,know feel gojek gadget gua,2
1522,episode takut ajar diri teman kenal bicara sendiri tangan getar merah lidah ikat,1
1523,sungkan driver gojek grab uber pakai helm seragam tunggu rumah,0
1524,sekolah agama guru teman kelas saya sarkastik kejam,5
1525,ajar bahasa inggris main laku guru laku temu lupa saya,5
1526,beneran syahrul khan babang gojek,5
1527,sila gojek ojek gang tangan rangkul peluk senyum dikit cium pelipis mata kah be,4
1528,gara gara update baru harga gojek mahal ya rasa k,3
1529,bincang singkat mas mas j amp t barusan ngirim barang mas malem malem ngirim anjing emang bi,0
1530,trik driver pulsa dari gojek,0
1531,pakai nih gojek tidak hahaha,0
1532,untung ente bang kfc mana,0
1533,begitu gojek mu,0
1534,paman bawa utc operasi idap kanker mati - operasi takut hidup paman saya,1
1535,tidak kirim paket makan one day service gojek tangerang depok bogor sampe bandung pakai,0
1536,beli baju maka,5
1537,nomer kemaren hubung mengatasnamakan gojek mohon tindak lanjut aga,2
1538,program tv rencana militer amerika utara the startwar,1
1539,malu tipu bantu teman benar saya ungkap panggil orang itu,5
1540,siang minggu terima telepon pukul jatuh mobil simpang jalan suami pergi temu percaya ayah ibu pergi beli kotak makan siang langsung lari jadi celaka itu,1
1541,rasa asa ini curi pakai saya,2
1542,gua herman eh segambreng ya,2
1543,larut malam sekitar malam beri tumpang coba serang lari diri ikut waktu,1
1544,tonton tanding olimpiade asia menang china,0
1545,pecah jendela rumah tetangga takut nilai tindak laku,1
1546,muncul temu tuju datang,2
1547,bakso aci ganteng saharjo ngantri banget sudah susah parkir jalan penuh kalau beli gojek enak rasa,2
1548,pas anyep bnr kluar ngebid mikir bulan nahan performa cakep kali ubah alhamdulillah i,0
1549,barusan dapet telepon nomor ini ngaku gojek bilang jt rangka ultah goj,1
1550,bantu pak gojek abang isi gopay pak tidak yah isi pak abang kasih bonus deh,5
1551,nekat kampus pakai gojek kendara servis pulang niat mo pakai trans biar hemat hujan lebat,3
1552,driver gojek laku ini segera lapor,5
1553,rusak keran aula residen,1
1554,selamat malam maaf cs via email boleh email gojek pe,0
1555,makaaan doong wkwk babang gojek haha,4
1556,takut pergi ruang uji uji m sc ajar batas kursus ragu tanya,1
1557,kucing bunuh celaka mobil marah kemudi mobil peduli,2
1558,bad day kena tilang kena omel dosen dapet driver gojek ngeselin dapet luka yang gatau dari,3
1559,terik matahari siang gojek pakai helm berangkat puter motor anter tumpang saya,3
1560,gojek si pindah gojek pindah,2
1561,pacar tinggal pergi pria lain salah,2
1562,kayuh sungai badai takut tenggelam,1
1563,pagi dapet nmer tlpn nama kredit lupa nmer me,3
1564,milik tanggung insiden mobil keluarga terima rusa kecil,5
1565,gara gojek,5
1566,asli mahal ni gojek,3
1567,bioskop saudara perempuan pacar pria duduk belah elus kaki waktu pergi tengah film,1
1568,kelahi pacar meja makan siang orang tatap rupa tinggal,5
1569,kemarin obrol driver gojek rating beliau boleh bintang t,0
1570,status server gojek busy ya kemaren pakai gojek gofood,3
1571,takut selesai istilah itu,1
1572,gojek cewe dapet itu,5
1573,mohon maaf hapus akun gojek bisa,2
1574,zaman baheula bisa kakak senin gojek sm anak mana,0
1575,hp gabisa telepon vidcall line wa susah sen gojek,3
1576,gojek lagi lumayan juga bayar kredit hp jajan sendiri walau,0
1577,selada rusak dengan cacing lemari es,4
1578,pergi trem sandung jatuh pintu pikir jatuh,1
1579,main ibu trik jahat buat sakit,5
1580,join agen pulsa daftar gratis,0
1581,salah teman orang yakin orang lain,4
1582,minat tidak blejekin kasus eae zaman admin triomacan clue-nya malak-malakin depag mau,3
1583,takut periksa ty b sc putus hasil kelas takut pikir kertas nanti,1
1584,takut hasil akademis hadap masalah takut batas batas atas,1
1585,rain ya susah pulang anak gojek,3
1586,kelompok studi suka debat poin penting relevan kecil coba bujuk orang ramah keras kepala terima pandang orang lain,4
1587,gojek,0
1588,pacar teman bar suka saya apa pikir tidur punggung malu sesal telah,5
1589,industri fintech regulasi relatif batas keep maju teknologi se,3
1590,celaka motor saya penumpang-kursi-penumpang ludah darah,1
1591,gojek tunggu dia,4
1592,malu hadir kelas guru alas ketidakhadiran saya,5
1593,malam rumah semua anggota keluarga kumpul itu ketuk pintu penuh semangat,1
1594,wqwq makan siang gojek ntar,3
1595,ipo gojek sejarah bursa efek indonesia,5
1596,personal tampil aplikasi gojek,0
1597,sulit jijik pun,4
1598,stasiun cawang-pangkalan elf jam biadab emang,3
1599,ngumpul dongs bapak gojek em sabi go foodnya,4
1600,ujan badai gin tuh galau cari makan rem juga gojek kasi abang makan gemeteran,3
1601,cari lapor tipu nomor telepon laku sa,5
1602,celaka wanita lindas tinggal tempat,1
1603,nenek tinggal,3
1604,tinggal rumah malam upaya baik makan batal janji pergi gereja orang tua,2
1605,mandi tinggal mesen gojek buka wa bimbing batalin terima kasih semestaaaa,2
1606,semalem lupa bilang abang gojek turun alfamart ngambil duit rogoh jaket celana a,5
1607,tengkar hebat orang tua saya,5
1608,emg gojek mbak tibananya gakupdategw,5
1609,alamat email cs gojek yah gojekindonesia,3
1610,nama keluarga saudara beda kami seringai rumah provokasi orang senang itu marah,2
1611,koneksi gas pasang montir laku kasar saya gegas dealer tengkar dealer masuk akal ambil sisi mekanik atas ayah pergi bicara kepada mekanik maaf,2
1612,iya maklum ngayal mah tlt diitung br sih ya emg sadis guru gin tu,1
1613,kantor gojek jogja tidak,0
1614,gojek care mitra ada kaya gojek,0
1615,anter pk gojek kali hahaa,0
1616,sekolah uc pra-pendaftaran kelas sukses benar takut,1
1617,sadar benerin jas hujan mas gojek sliweran kena angin mas noleh,4
1618,coba perkosa orang - pegang lengan punggung leceh saya terus ancam pukul saya penetrasi kemudi mobil henti,1
1619,wqwq makan siang gojek ntar,3
1620,takut - lumpuh - terima tuhan yakin bangkrut moral belum kristen sadar kristus bebas dosa maaf kita,1
1621,catat kembali saya tunda,4
1622,tampil aplikasi gojek emang bagus ongkir go food mahal pakai gopay beda ribu pakai halah,2
1623,alami ganggu saraf ayah jalan operasi serius takut keluarga anak tua tahan sama baik saja,1
1624,malam driver gojek tindak gojek kait order fiktif rajalela daerah,2
1625,admin tanya rekpon dipake gojek terima transfer bank lain cimbniaga,3
1626,halo tanya masker diprovide ya minggu gojek s,2
1627,nyata orang percaya,2
1628,jijik ajar uji psikologi mental b a,4
1629,kost jaksel daerah ciledug an wifi km dalam ac ini pakai token bulan abis token cm,0
1630,admin coba tolong mitra latih kendara baik ugal-ugalan main hp sembarang jalan,2
1631,iyes babang gojek bring food money heart asa,3
1632,lt bodoh hqq mun oddie mun adam part sekian jadi mun adam milik voucher go-car k kema,2
1633,temen gua buru naek gojek ngulurin tangan helm disalamin ama abang wqwqw,3
1634,anak laki usaha bodoh saya baik coba anak laki aneh,2
1635,driver gojek sekarang hp tinggal helm balikin gilaaa,0
1636,twitter mana skandal driver gojek cabul tumpang video glitt ya wkwkwkwkwk,0
1637,semalem ampera bangka pas banget br kelar jadi motor banyaks bro warung sampe,5
1638,video aniaya anak remaja salah tinggal hukum,2
1639,begitu jemput dong macet ah gojek saja langsung ketemu sana,2
1640,paman bawa utc operasi idap kanker mati - operasi takut hidup paman saya,1
1641,sistem rating abang gojek kecewa tingkat muas album baik,2
1642,sepakat gojek tindak pemkot probolinggo,3
1643,hai kak kendala alami mohon hubung driver gojek yaa masih,1
1644,gojek lagi lumayan juga bayar kredit hp jajan sendiri walau,0
1645,nenek tinggal,3
1646,paraaa sar gua naek gojek gabisa turunn,5
1647,awkward momento turun gojek helm,0
1648,mending naek gojek unn pagi kreta penuh,2
1649,gila ayah,2
1650,main ski turun lereng dingin cepat kondisi putih kendali laku mana tuju,1
1651,kondisi ramai hidup tengkar kakak laki tempat volume t v tingkat pekak telinga latih les piano saya rumah jijik,4
1652,iya bang parah ya,5
1653,mas gojek pakai buff masker larang sekolah,5
1654,kerabat tinggal kali tinggal,3
1655,salah buka apps nike running buka gojek ya,3
1656,hampir celaka mobil kemudi cepat jalan tutup es,1
1657,gojek shopeenya enak ya nyender,0
1658,liat video apip bom ngeng ngeng combo sm gojek,5
1659,jalur cipulir kerendem,3
1660,lagi gojek rumah sakit abang gojek neng kerja ngerawat orang sakit ya saya hah saya,5
1661,jual oli shell he harga rp dapat produk shopee,0
1662,sorry brow gamau ngajak takut abis gojek gocek,3
1663,barusan abang gojek saya mbak gausah pakai helm ya pakai hijab,2
1664,teman sikap dingin lama,1
1665,kampus diskusi guru acu aju takut gagal,1
1666,takut hilang teman akibat perilaku,1
1667,benar berkat malas saya,5
1668,tips driver online tilang pakai gps ponsel,0
1669,kelompok studi suka debat poin penting relevan kecil coba bujuk orang ramah keras kepala terima pandang orang lain,4
1670,nai gojek saja naek ojek cinta,4
1671,kontak keluarga miskin timur laut tawar ekor kepiting makan sesuai minta saya fakta kepiting siap antihigien tampil antihigien buat jijik makan,4
1672,pakai gojek uber grab why pakai gojek dll,5
1673,guru kelas baca belum jawab malu kelas,5
1674,mager ngerjain tugas mager banget mager semua gojek ttp mager mager buka hape mager mesen,3
1675,malu hasil capai laku usaha saya,5
1676,yes mau bikin atur komprehensif u industri kyk gojek rendah akan ekstr,2
1677,bakso aci ganteng saharjo ngantri banget sudah susah parkir jalan penuh kalau beli gojek enak rasa,2
1678,beli mobil saya,0
1679,emg gojek mbak tibananya gakupdategw,5
1680,jek gojek,1
1681,sjk upgrade app gojek versi membingungkn tampilanny kena impact app membingungkn,3
1682,jijik teman sekolah meni dengan dari teman biasa,4
1683,peduli gojek,3
1684,saksi celaka bus bus penuh tumpang balik jalan lusaka-kabwe,1
1685,indonesia rendah pengaruh gojek,3
1686,cari polisi universitas takut henti siswa asing main musik keras malu china,5
1687,kursus latih guru b ed latih kami tangan kelas standar sembilan sekolah anak laki takut hadap kelas pertama,1
1688,kemarin liga gojek doi latih fisik sfc kya nya deh,3
1689,kak pulang abang gojek nungguin tuh wkwkwkwkwkwkwwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwk,0
1690,eror ye aplikasi point namba,3
1691,rumah share nih resign putus kerja freelance goje,0
1692,kamu gojek gocar gobox grab bike grab car dah aya aya wae,5
1693,koneksi gas pasang montir laku kasar saya gegas dealer tengkar dealer masuk akal ambil sisi mekanik atas ayah pergi bicara kepada mekanik maaf,2
1694,ku semenjak gojek mahal ku langgan sm dia pinda,3
1695,hubung seksual pria lain hasrat seksi keingintahuan tidur sama malu sekarang,5
1696,nelayan olahraga hantam camar ikan kait mereka salah marah,2
1697,pdkt jemput kok pergi sih pacar bulan kantor a,3
1698,harga orang tua saya sali buat,5
1699,terbang athena kopenhagen libur pesawat perangkap badai guncang jatuh,1
1700,teman kelas ketuk pintu jam pagi jijik perilaku,4
1701,gojek harga end trip suka ribu harga pas order,3
1702,pacar ting laku kekanak-kanakan - suka pergi temu teman kenal teman ini teman dua suka posesif dengan,4
1703,rusuh kemang raya driver gojek pukul masalah,5
1704,saya kali gagal uji junior formulir,4
1705,kuat ni liga gojek liga dangdut siarin live,0
1706,aktivkan promonya jumat jam s di via email mehappyid gmail com wa fb minum drink,0
1707,salah buka apps nike running buka gojek ya,3
1708,kali larut malam sepeda rumah susul pria saya halo sayang takut bayang pandang liar,1
1709,baca artikel surat kabar anjing curi guna tuju tempur,4
1710,korban lari gadis istri keponakan orang sama marah diberitahu bayar uang hukum itu,2
1711,kak dong ngasih driver uang lebih set,5
1712,pulang rumah libur tenggelam sungai zambezi,1
1713,sekolah dasar sesat tertawa,5
1714,beli via gojek bisaaaaaaaa,3
1715,otak pesan sehat tagih uang gojek tos bapak,0
1716,temu kerja rumah pecah coba baik,1
1717,awkward momento turun gojek helm,0
1718,voucher gojek kali manfaat penuh produktivitas,0
1719,acara olahraga penting,1
1720,buru hilang kabut gunung,1
1721,tuh gojek ribut ingeet pakai grab rb,2
1722,paman kali tahun makan malam natal tradisional kakek-nenek kerabat mabuk,4
1723,gojek s di prameks duduk manis akademisi kampus tanya saja kzl,2
1724,kerabat tinggal kali tinggal,3
1725,barusan gojek tau abang kompleks kantor saya beta kejut,5
1726,bang jeck andal abang gojek nasi pecel telor ceplok k,0
1727,dapet driver gojek mbak ibu perempuan dunia ya,5
1728,hubung seksual gagal panik ereksi,5
1729,acara sosial tamu bantu saji makan meja jelas mereka,4
1730,gnti nama milea woy doh malu coy liat muka kecele abang gojek pas blg mbak milea ya,0
1731,coba cek gojek,0
1732,tukang gojek tpi belagu anak bini nakal,4
1733,teman hubung seks ras beda jalan winnebago usc orang semua teman malu nama rumah asrama saya,4
1734,aniaya mantan guru sekolah dasar saya tuan zalu,4
1735,gps buka mobil ya gps brrti uber gojek grab tilang,2
1736,bakso aci ganteng saharjo ngantri banget sudah susah parkir jalan penuh kalau beli gojek enak rasa,2
1737,kentang manja hancur bentuk lemari es bersih piring nanti,4
1738,adek pesing yahh gojek mobil,4
1739,dengar mati suka hadir orang coba bagi emosi teman lain,3
1740,iya sih ka din pangkal makan tempat inget supir gojek suka m,4
1741,jalan gojek malam ini - ngusir setan - ceritain jablay blok mulut bau gegara ban,5
1742,admin tanya rekpon dipake gojek terima transfer bank lain cimbniaga,3
1743,guanlin abang gojek njemput disekula hhh,0
1744,jijik ajar uji psikologi mental b a,4
1745,sulit jijik pun,4
1746,izam niat ulur tangan angela henti menang tangan kiri izam gerak,3
1747,sen gojek posisi nya ujan deres bat tuh pick up mau nunggu ka dek,3
1748,teman diskotek orang kenal baik hibur orang lain biar teman duduk sendiri minta datang,5
1749,angkot gojek grab dll driver suka nanyain gin tidak jemput pacar mbak engga kenapa yagap,3
1750,takut kemudi kursi khusus sepeda motor rekan percaya lampau batas ukur lintas korban utama orang duduk kemudi,1
1751,nunggu abang gojek ya kampus pribadi bisa sen gojek stay di,3
1752,saudara perempuan sakit parah rawat rumah sakit,1
1753,tuju sekali sempet orang order gojek kereta imo customer s,0
1754,know feel gojek gadget gua,2
1755,pulang rumah libur tenggelam sungai zambezi,1
1756,beli makan pakai grab liat menu gojek,3
1757,ikut kembang koh tanggung gojek,3
1758,lapar coba ambil uang tabung lain,5
1759,teman milik teman wanita pikir kasih marah terima saran saya ajar teman benar malu salah erti dia,5
1760,kesel pagi bentak gojek,2
1761,tuan tanah pasang uang sewa diam langsing,2
1762,pulang rumah libur tenggelam sungai zambezi,1
1763,ingat belanja online kirim via gojek nih alam beliin temen iphone ocean toko me,3
1764,piscok moncrot luncur cawang abang gojek moga tuh selamat tuju buat,0
1765,tweet pagi awal gondok tipe kendara lambat tetep keukeuh aja,4
1766,gojek si terbaiq,0
1767,orang tua sikeras ambil karier ajar,4
1768,berak celana nih benci jokowi ente masuk gojek ya sudah ngehasilin mending gojek,2
1769,admin gojekindonesia gojek order go food coba clear data hp login server unav,2
1770,malam teman pergi kubur henti mobil tembok gali kubur muncul dinding hantu takut mati,1
1771,pakai helm jaket gojek bohong,2
1772,ibu tinggal sakit mati duga percaya benar,3
1773,nyambi gojek loo,2
1774,siswa tuduh curi buku teks temu bentuk muat nama buku jelas jatuh telinga tuli,4
1775,selesai pr waktu,4
1776,abang bilang neng peluk anggep abang pacar eneng sambil narik tangan,0
1777,nakal agens,5
1778,gojek sa suda ruma,0
1779,asa khianat aku kali bahagia lulus m a pangkat tinggi teman hasil,0
1780,mksdnye beneran full gojek,0
1781,saksi celaka bus bus penuh tumpang balik jalan lusaka-kabwe,1
1782,aniaya pria tua mabuk,4
1783,nyambi gojek loo,2
1784,sedih ya bang,3
1785,nya putus turun jalan sikap driver kecewa customer mohon,3
1786,gojek cerita galau langgan anter paket kasih rate,3
1787,enak jalan pagi tuh olahraga dikit jalan kaki halte transjak angkot tidak,0
1788,kursus latih guru b ed latih kami tangan kelas standar sembilan sekolah anak laki takut hadap kelas pertama,1
1789,maret jam siang jalan jaya tidak rt rw krukut taman sari order via gojek grab tele,5
1790,dear cust slow respon yaa anak suami sakit kompak bundane kudu strong aktivitas brg smntr pakai gojek yaa thnx youuu,3
1791,gambar kamp musnah nazi program t v,4
1792,mas gojek pakai buff masker larang sekolah,5
1793,weird day gojek driver said,2
1794,kemaren sms banking ku blokir gara isi saldo gojek gagal sampe sangat eh sms masuk,1
1795,suami habis malam rumah daerah pinggir kota kenal dengar suara aneh rumah rumah milik dinding kaca takut,1
1796,enak benar sen gojek ya,0
1797,jijik dengar orang laku manusiawi siksa cabai,4
1798,heran dgn driver gojek wa selesai urus haha kerja abang kerja,2
1799,bincang singkat mas mas j amp t barusan ngirim barang mas malem malem ngirim anjing emang bi,0
1800,mksdnye beneran full gojek,0
1801,main ski turun lereng dingin cepat kondisi putih kendali laku mana tuju,1
1802,perkosa teman,1
1803,sesi film py selasa salah film coba ekor kucing hidup libat masuk mesin hari hal otak,4
1804,biar gelap muda,1
1805,abang gojek melas ah malas,2
1806,bantu polisi tida mangkal pinggir jalan jaga tertib lalin,0
1807,kursus latih guru b ed latih kami tangan kelas standar sembilan sekolah anak laki takut hadap kelas pertama,1
1808,upgrade abang gojek mulu buk,0
1809,kunjung rumah sakit c anastesi gugur harap,1
1810,lazada abang gojek salah pilih lawan tipu,3
1811,diberitahu terima mahasiswa psikologi,0
1812,teman milik teman wanita pikir kasih marah terima saran saya ajar teman benar malu salah erti dia,5
1813,makan malam teman saya salah unggul,4
1814,dokter abai kerabat keluh sakit sekarat kanker,4
1815,orang kotor bau baring,4
1816,abis ta tabahin gopaynya lwat banking bca rb telepon tambah poin kur,2
1817,bohong kakek-nenekku unjung pacar chico,5
1818,abang gojek narik,0
1819,mikir saya begini begitu ketemu gojek papan iklan bunyi,5
1820,mobil tabrak momen rasa jalan pikir ini saya mati,1
1821,bangsal pasien derita paraplegia syphilitic alami luka tekan luka bau sengat orang tempat,4
1822,trik ampuh cegah akun gojek di bajak,1
1823,tipu bilang eug juta gojek,2
1824,pindah alih rutin pakai gojek pilih uber ya tetep rasan sama ada,4
1825,waduhh tahan goda tanggung gojek ya,2
1826,teman pusat komunitas pegang stan teman pergi stan main sibuk jaga tertib perilaku jijik,4
1827,gagal uji m s c,5
1828,trik ampuh cegah akun gojek di bajak,1
1829,ngrepotin abang gojek order gofood orang mager wakakak,4
1830,order gojek driver gojek hubung telepon sms cancel,2
1831,bohong dengan,4
1832,nyambi gojek loo,2
1833,celaka motor saya penumpang-kursi-penumpang ludah darah,1
1834,meat lover langsung tekan naik bonceng abang gojek pala pening,2
1835,note nya ganti duit gojek ganti berapa,3
1836,akibat kantor pakai sneaker jeans kemeja biasa ransel bus ato gojek kena ceramah kuliah yang,3
1837,kali ekor laba ekor ular,1
1838,ckck kah makcik peta butuh peta peta lag,4
1839,laku akun gojek di retas,3
1840,gojek indah lalu,0
1841,cakap gojek saya goqq,5
1842,libur musim panas ini teman sekolah kelas pergi inggris pergi teman kelas kenal dengan milik b b saya pantai orang teman orang pergi orang a main mahjong main bridge hubung makan bicara teman kelas milik sopan dengar hati bicara sendiri cakap tentang teman kelas lain,4
1843,ekor laba,4
1844,mobil tabrak momen rasa jalan pikir ini saya mati,1
1845,bicara temu - pikir hal takut tunda tindak ini,1
1846,wkwk nular kelas ya yaampun ngerti gofood uninstall gojek hehe,3
1847,tulis salah kerabat saya surat betapa kesal kakek-nenek dengar saya,5
1848,mandi tinggal mesen gojek buka wa bimbing batalin terima kasih semestaaaa,2
1849,selesai pr waktu,5
1850,jalan malam hari,1
1851,sore kemarin aya pesan gojek tempat order mendung huj,3
1852,bagus gera internal disiplin jal,0
1853,obrol teman anak laki gabung kami anak lelaki bawa tiga teman pergi tinggal malu pergi sana,5
1854,rlt pgn beli chicken wings mcd gojek gaada pilih menu pakai order manual ya,3
1855,mohon konfirmasi gojek mohon ditindakla,1
1856,bayar denda ngebut,5
1857,mobil tabrak momen rasa jalan pikir ini saya mati,1
1858,salah teman pergi belanja dengan teman teman datang jalan bicara tinggal coba bicara mereka dengar perhati,2
1859,tidak- order anter pesan via tokopedia stgh jam nunggu driver dtng sms,2
1860,hubung putus,3
1861,oh iya gojek sentuh badan dikit dong pikir sia pakai selubung biar t,5
1862,selang gojek jual saham bursa,4
1863,kang ojek gojek,3
1864,takut hilang teman akibat perilaku,1
1865,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
1866,gojek,0
1867,semalem ampera bangka pas banget br kelar jadi motor banyaks bro warung sampe,5
1868,pengin buka spotify buka gojek part,3
1869,libur prancis jalan hutan santai sepeda motor bawa pria awas waktu pria diri gang lari cepat,1
1870,gabisa gblk gojek bawa mesin gesek,2
1871,pikir gagal uji diberitahu tanda itu lewat,0
1872,hahaha kadang seru ngobrol kaleh serasa gojek ne gayeng mb,0
1873,malam obrol siswa kenal tahun kali bicara bahasa sama - diskusi temu inspirasi,0
1874,harga kena mobil saya,4
1875,semalem sampo eh pagi dapet gojek helm demek ku,3
1876,soo funny terus driver gojek ngk b,3
1877,adik laki panggil polisi stasiun kereta api minum bir,5
1878,ketemu bang gojek muka ed sheeran,5
1879,tinggal depok masker jawab males ngambil bayar parkir kantor gojek depok mahal,2
1880,gojek gocar milih nunggu drivernya nunggu hobi nunggu sih nunggu menit asa detik doang,3
1881,pakek gojek hahha,0
1882,langsung telpon sms abang gojek tanggap ya s,1
1883,dekat uji buku curi panik pikir timbang kuota ekonomi menang bantu uji dekat takut aneh cengkeram saya,1
1884,dapet driver gojek mbak ibu perempuan dunia ya,5
1885,gojek mandiri,0
1886,gojek pribadi yopaaaa,0
1887,phone plus gb garansi kondisi mulus like new free icloud lengkap serta dus nya harga rp,0
1888,orang muda juang kursi bus,4
1889,tolak abai orang cinta harga,3
1890,langsung kasih bintang sis biar kena suspend kena suspend da,2
1891,sorry lepel gojek,0
1892,cuman melayai kirim negri cod gojek serba,0
1893,gatau deh gofood sms arti gojek chat karena,2
1894,beli via gojek bisaaaaaaaa,3
1895,mabuk jatuh darah basah sendiri jijik ubah sedih,4
1896,iyaa naek grab bapak lengkap grab uber gojek bapak sopir ta,5
1897,kamu gojek gocar gobox grab bike grab car dah aya aya wae,5
1898,teman kamar kacau ruang mabuk malam upacara pesta kelulus,4
1899,kakak boleh aja kencan kang gojek gatau mana isi air galon deket,3
1900,anak derita mimpi buruk dari cemas takut,1
1901,selang gojek jual saham bursa,4
1902,ajar bahasa cina siswa pamer diri ting aneh pakai buruk jijik,4
1903,bos gojek kemudi milik saham usaha,0
1904,tangga puncak bukit ski-jumping,1
1905,untung gojek,2
1906,app hari macem gojek begitu kastemer driver milik seriusly r,2
1907,semalem lupa bilang abang gojek turun alfamart ngambil duit rogoh jaket celana a,5
1908,br sj telepon tipu aku gojek pin gopay pls fu gojekindonesia,1
1909,kost jaksel daerah ciledug an wifi km dalam ac ini pakai token bulan abis token cm,0
1910,zbl adminnya gabisa emg bilang elyxion panas phpin untung abang gojek wangiii semriwiinggg,2
1911,ajar hidup abang gojek malam salut komitmen masuk gojek ajar sabar me,0
1912,jijik janji temu e dan t spesialis tolak pakar asal inggris pergi milik,4
1913,teman bohong sempat tentu,5
1914,industri fintech regulasi relatif batas keep maju teknologi se,3
1915,coba ahk jual burung lovebird bukalapak kirim system cod grab gojek instant jabodetabek,0
1916,kang kring kring gojek speda tidak,0
1917,duit habis gara sering pakai gojek,3
1918,muntah gumpal darah,4
1919,takut temu paman kali pacar saya pikir uang saku,1
1920,liput khusus polemik larang gps kendara driver ojol gojek via youtube,5
1921,orang senang coba teman saya makhluk halus kecil penting abu daya netralitas bangkit asa jijik saya,4
1922,teman waktu uji,2
1923,gojek gocar milih nunggu drivernya nunggu hobi nunggu sih nunggu menit asa detik doang,3
1924,baca kisah driver gojek tipu tumpang nya tega kasihan si bpk suparno,2
1925,tinggal bola karnaval pagi kota asing rumah pria muncul coba tangkap saya,1
1926,syukur mamang gojek bantu beli antar makan malam hujan dingin ini,0
1927,temu gadis tidur pria lain,4
