,text,emotion
1491,mohon bantuanya bang,3
1492,gede kek istana halaman rumah nya kek lapang golf mobil nya jarak gerba,5
1493,kali hadap lapor represi siksa,4
1494,pakai gojek fiiik lapak doi kali ya cepet cepet huhuhuhu,0
1495,tunggu harga gojek turun,3
1496,situasi sedih takut orang tua rusak hubung,1
1497,abis ta tabahin gopaynya lwat banking bca rb telepon tambah poin kur,2
1498,pakai helm jaket gojek bohong,2
1499,ngalihin produk poing gojek mahal ya diskon,5
1500,simpul ambil populasi driver gojek milik rating excellent k,5
1501,untung pakai joox premium dapet voucher gojek cinta banget emang gojek,0
1502,milik hubung intim pacar sayang milik seksual tipu malu teman,5
1503,usia turun celana teman tampil saksi hukum kirim rumah bicara pikir malu bagi,5
1504,gagal uji msc,5
1505,admin gua nanyakalau sen go bluebird bandara soetta jakarta utara kagatanpa h,0
1506,uji,1
1507,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1508,dengar singa aum kali,1
1509,suka enak sen grabgojek pakai voucher promo ya yak tunjang irit anak kos,3
1510,uang narik gojek abis beli accessories hape doang,3
1511,pin buat kevlar,2
1512,jijik jatuh tangkap main tanding kriket kalah tanding tangkap sulit,4
1513,pesta ulang teman minum alkohol muntah buruk tinggal teman aniaya,4
1514,jalan kampus malam ekor tupai lompat,1
1515,bertahuntahun jalan sekolah tepi jalan hutan temu pamer,1
1516,jajan ya tinggal go food lope bapa gojek,0
1517,pie susu dhian kirim dgn gojek bekas harga murah invite pin c,0
1518,tv china menang medali emas olimpiade asia,5
1519,sampe meriksa status pasien tuh brasa nyeesss gtu barusan meriksa status pasien pasien dtg sn,5
1520,pas liat harga gojek kantor ribu instead ribu pikir,5
1521,ya allah cannot grateful living ina bayangin sapa coba gojek living sg,3
1522,bawa belanja diri ular,1
1523,peristiwa tindak adil,5
1524,sepupu taruh cuci cuci ide konyol lelucon,4
1525,kasi abang gojek entar tilang go food sampe sampe entar,3
1526,pagi aplikasi gojek driver errorpembayaran gopay masukpoint,4
1527,kereta wanita bicara keras tarik perhati orang buruk diskusi apaapa orang,4
1528,iya kang gojek ku sayang,0
1529,tahan kandung kemih panggil telepon basah,5
1530,pria rendah pamer mobil lewat saputangan mulut,4
1531,kack gojek akun dah,3
1532,tampil aplikasi gojek emang bagus ongkir go food mahal pakai gopay beda ribu pakai halah,2
1533,sekolah tindak lawan hendak kelompok janji balas dendam,1
1534,eh tau dtg cewek tembem ndut sumpah malu ingt moment awkward salting nahan ktawa amp,0
1535,pergi pesta halloween jalan pusat belanja pakai sihir,5
1536,tonton film horor temanteman,1
1537,sorry brow gamau ngajak takut abis gojek gocek,3
1538,motor ngomongsilakan mbak wow asa taksi kali,0
1539,yaelahhh plzzz perak kak kirim pakai gojek duit kak hahaha,5
1540,gua tebang pohon lu sodara,2
1541,liga gojek denda nih,2
1542,ah big terima kasih adek gojek hati sore,0
1543,liat beneran gojek lemes banget takut jatoh,1
1544,nyambi gojek loo,2
1545,ekhemarmotita caf buka nih,0
1546,sering lupa balikin helm gojek pas turun nyaman,4
1547,pinggir gagu gua bangapalagi bintaromending traktir lu ayam penyet drpd ngebid masuk,3
1548,musim panas kemah temanteman rancang urai rencana menakutnakuti tempat kemah keliling binatang buas salah satu bumi kemah rumah organisasi setan,1
1549,gagal lulus uji semester fakta persis musim bantu,3
1550,jam piro numpak gojek ae turu kostku haha,3
1551,konflik orang tua ganggu studi,1
1552,langsung ditelponsms abang gojek tanggap ya,1
1553,emang ganti foto profil grab gojek,3
1554,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
1555,saudara pukul kepala hilang sadar latih olahraga pulih,1
1556,sentak kamar tibatiba ibu masuk tatap tinggal ruang,5
1557,mas hyunwoo kerjagaboleh gojek mbak cuman sampe rumah bang ayola,3
1558,laku kece ponsel registrasi uang k,2
1559,gabisa gblk gojek bawa mesin gesek,2
1560,anjing personal es musim semi,1
1561,baca kisah surat kabar pria tindak incest anak lelaki usia pikir jijik,4
1562,salma rumah nathan turun gojek tumpang serah lembar uang,0
1563,nenek tinggal milik hubung dalam dengan tinggal sama,3
1564,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
1565,liga gojek traveloka gaboleh si,3
1566,pagi dingin gojek stasiun jaketsweater pulang sore ujanan parka huhu bawa,3
1567,bos potong libur biar gadis ambil libur marah benci akibat hubung buruk,2
1568,malam minum alkohol muntah hadap orang,5
1569,eh sumpah ya kemarin mampir milih makan seafood gojek gu,0
1570,universitas milik hasil buruk istilah istilah takut promosi dahulu,1
1571,sampe abang gojek nya main twitter bahaya deh,4
1572,pergi kota bus dekker ganda bus jatuh jalan kemudi kendali jatuh,1
1573,pilih ajar unza,0
1574,nenek tinggal sedih tinggal tua hidup rumah orang tua milik apaapa milik kursi pribadi ruang pergi unjung duduk ruang lliving ruang tv harap canggung pergi sedih,3
1575,halo admin gojek buka lowong magang anak smk jurus teknik komputer jaring,1
1576,coba ya nder km buka mamikost cari budgetnya mahal kalo ngegojek jatu,2
1577,rasa pacar pergi bourgas ajar hilang pokok jarak plovdivbourgas bagi,1
1578,hai sesuai janji ngadain event tepat minggu tanggal tepat mens,0
1579,kerabat tindak aneh ramah hadap,5
1580,episode takut ajar diri temanteman kenal bicara tangan getar merah lidah ikat,1
1581,ngalihin produk poing gojek mahal ya diskon,5
1582,rena semenjak endorse pwj ama ldh gojek naikin tarif v,2
1583,tauga ngantuk kaya gasadar nyandar punggung gojek deh,5
1584,malam minum alkohol muntah hadap orang,5
1585,ngeri bawak motortukang gojek tangan kiri megang hp tangan kanan megang stir mo,5
1586,gagal uji,1
1587,masuk rumah tibatiba anjing diri samping gerak reaksi,1
1588,ajsgaj gojek ber motor ber sungguh anak alay,4
1589,mesen gojek dapet driver nya ibuibu sedih banget nya ganti bawa gabisa bawa motor maaf ya,3
1590,film horor omen tidur malam tutup mata adegan film dengar gadisgadis film teriak iblis iblis milik ekspresi wajah pikir pilih,1
1591,yabaru driver gojek bayar customer,5
1592,orang tua nilai buruk sekolah ayah bicara guru untung pengaruh orang tua buat mudah,1
1593,zaman baheula kakak senin gojek sm anak kemanamana,0
1594,curi masuk rumah jijik perilaku temu apaapa rusak barangbarang jendela kaca dll,4
1595,menit kereta berangkat dapet gojek ibuibu jalan km jam ya senam tera deh malemtariik lepaas,2
1596,trauma banget varioan jalan basah walopun posisi diboncemg babang gojekwkwk,3
1597,dianterin suami sen grab stasiunbang gojek nggak dianterin,0
1598,saudara sepupu hamil,4
1599,uji sulit harap ambil nilai hadir senang,0
1600,pms helm gojek ngeselin bangeeet sumpaaah,2
1601,line mmm yah nandan mobil mogok gojek ajaaaac jehejehd,0
1602,kunjung rumah sakit c anastesi gugur harap,1
1603,power babang gojek wkwkw,4
1604,siang minggu terima telepon pukul jatuh mobil simpang jalan suami pergi temu percaya ayah ibu pergi beli kotak makan siang langsung lari jadi celaka,1
1605,meat lover langsung tekan bonceng abang gojek pala pening,2
1606,rusak putar radio paman sengaja khawatir potong pergi rumah main,1
1607,pilih ceramah bahasa inggris teman orangorang anak perempuan pilih,5
1608,gua herman eh segambreng ya,2
1609,sen gojek posisi nya ujan deres bat tuh pick nunggu ka dek,3
1610,tangkap preman usia serah properti milik takut,1
1611,jijik atas urus konyol habis harga kejar hobi orang cinta rindu,4
1612,milik aplikasi sen bandingin harga gojek skr tarifnyag,3
1613,gojek tunggu,4
1614,ya allah inget kemaren abang gojek nawarin ngisi gopay ku tolak,3
1615,selagi skema bgitu main pinggir bang,5
1616,hadir piknik kuliah sulit,4
1617,gua salim abang gojek,4
1618,bantu polisi tida mangkal pinggir jalan jaga tertib lalin,0
1619,guru utang emak kasbon ayah rangin dapat gojek biaya uang,0
1620,abang gojek narik,0
1621,bulan salah rekan kerja promosi promosi aku libat,2
1622,gojek oke,0
1623,tunggu gojek,2
1624,lomba lintas negara ambil jalan pintas boleh tangkap diskualifikasi teman amat,5
1625,ya allah cannot grateful living ina bayangin sapa coba gojek living sg,3
1626,duduk kursi bus orang cacat anakanak orang tua salah,5
1627,libur musim panas teman sekolah kelas pergi inggris pergi temanteman kelas kenal dengan milik bbq pantai orang teman orang pergi orang main mahjong main bridge hubung makan bicara temanteman kelas milik sopan dengar hati bicara cakap tentang teman kelas,4
1628,pergi ruang makan temu juru masak bersih piring makan burungburung biru jaga aman sibuk makan makan,2
1629,oy lu dimanaini otwburu tusuk cilokbawel si bubuk pop es bentar gojek nya bom jemputlu,2
1630,anak derita mimpi buruk cemas takut,1
1631,hahhhhhhh gojek maksud juanda ekalos ribu pdhl surge pricing harga,5
1632,malam senang temanteman apartemen salah pergi tidur jatuh cinta pada sepi,4
1633,jalan gojek malam ngusir setan ceritain jablay blok mulut bau gegara ban,5
1634,temu rumah sewa tonga penuh kecoak,4
1635,btw gojek ngasih asuransi drivernya allianz sehat amp,0
1636,tipu modus mama pulsa target guna gojek guna transaksi non tunai gopay,1
1637,lelaki mabuk serang istri malu hina ubah kasar pukul anak biar patah buruk saksi adegan coba tenang pria hasil kuat patuh benci,4
1638,situasi lintas jl kramat raya arah salemba pantau padat,3
1639,poin gantung gojek jam idak masuk,2
1640,kali pikir daftar kimia organik,1
1641,laper ken sedii tu sen gojek kasi abg gojek nya jaaauuh beet ngantar asa suriah,3
1642,admin daftar mitra daerah purwokerto kantor gojek tutup,0
1643,bhahahaahahahaklo fb rusuh tuh posting begitu,0
1644,kiro begal,5
1645,pikir ajar informasi salah siswa,3
1646,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
1647,tes lisan bahasa maori yeaterday ajar intens ruang uji gagal gugup mudah kosong,1
1648,bang adek bawa motor nya adak dah telat kuliah nya nih ngomong sm abang gojek,3
1649,pergi delhi bombay mes kursi telegram konfirmasi kereta api nama hilang lembar reservasi kursi kosong bagi orang bayar kursi izin tinggal kompartemen sedia bayar uang,2
1650,gojek rumah sakitabang gojek neng kerja ngerawat orang sakit yague hah,5
1651,takut tinggal tinggal rumah,1
1652,nih gojek map nya ngaco yak peta driver pick lokasi banget pas telepon orgny,4
1653,viral grup driver gojek video lucu ngakak aksi konyol driver ojek grab masuk tol youtube,0
1654,pas gojekindonesia telepon nomor motor driver minggir,0
1655,lalala gojek taun kerja dgn gojek moga taun moga hahah,0
1656,nyambi gojek loo,2
1657,keren aplikasi gojek,0
1658,milik instruksi renang ambil header batu loncat tolak paksa,1
1659,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam jemput nya,2
1660,risiko temu kelahi pesta,1
1661,kemarin order gojek free classic burgernya,3
1662,siswa sengaja taat pimpin kelas,4
1663,duduk uji masuk takut gagal,1
1664,tips pulsa darigojek,0
1665,xixixixi,4
1666,jalan jalan sore orang jalan orang ikut abai tibatiba salah bahasa kotor leceh marah balas,2
1667,totooootttbubar bubar,3
1668,mending gojek grab uber mobilmotorsharing yaaaaaaaaa grab mobilampmotor,0
1669,akun gojek milik authorised login lapor,0
1670,abang gojekturun gojekgua asik ngobrol temen temen gua sampe ketawa ngakak banget nih abang,5
1671,driver gojek hindar daripenipuan,0
1672,suka video kolonialisme zaman investor gojek tokopedia bukalapak traveloka,0
1673,drama pagi adlh gojek stasiun bogor stasiun cilebut cilebut krl,3
1674,gojek,0
1675,orang tua tangkap majalah porno,5
1676,rasa ledak sukacita besar sakit berat ayah pulang rumah,0
1677,ayah telepon pulang libur milik rawat kebun binatang,2
1678,teman cinta gadis sma sengaja seret ruang jadi jijik nyata,4
1679,oh ya kendara pakai gpsnya smartphone bikin atur lucu pakai mobil,2
1680,mesra ya babang gojek nya situ sengaja tali dilibettin biar nyantol sus,4
1681,nyata daya beli rendah lapang kerja susah fakta nya cek langsung lapang,0
1682,ya app wa twitter sm gojek gabisa pindah external storage samsung pelit internal storage ben,2
1683,parfum mas gojek tapiiii,1
1684,reaksi citizen jalan ganeca tuh angkot gojek rupa mo,2
1685,simpul ambil populasi driver gojek milik rating excellent k,5
1686,ayah sakit parah tinggal rumah sakit alami asa keri hilang,1
1687,kunjung studi pabrik ayam bantai cium lingkung bising,4
1688,sorry brow gamau ngajak takut abis gojek gocek,3
1689,woe bodat gojek orang untung tuju,2
1690,parfum mas gojek tapiiii,1
1691,selam laut capai lantai sesak napas berhatihati ragu muncul muka tarik napas,1
1692,sekolah tengah orang kadangkadang provokasi teman panggil babi gerutu jengkel perempuan kali salah gadis marah teman buruk marah,2
1693,earlier todayme puji tuhan macetbabang gojek iya alhamdulillah mins laterme puji tuhan nyampebaba,0
1694,jakarta macet sih segitu tari,5
1695,malam pergi sepeda lewat graz jarak kilometer mobil ikut lewat jalanjalan pergi jalan arah mobil lenyap sisa jalan pulang takut,1
1696,uang narik gojek abis beli accessories hape doang,3
1697,campur asal kolom,4
1698,gojek babang grab,5
1699,orang tua nilai buruk sekolah ayah bicara guru untung pengaruh orang tua buat mudah,1
1700,jalan tumpu kotor jalan jalan daging angsa,4
1701,driver gojek cuman bilang helm disimpen,2
1702,hikinghitch pergi pria hanyut orang gila,1
1703,ayah bantu anak lawan anakanak,2
1704,makas mas gojek selamat hidup,0
1705,halo admin ya tokopedia gojek tanggal pick pick barang,0
1706,runding orang sombong hancur hidup orang metode benarbenar adil,4
1707,kek gojek na,0
1708,masuk universitas,0
1709,auditorium orangorang aju konyol orang tertawa,5
1710,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1711,gojek jurus ya,0
1712,kah bw gojek repot naik cewek hee,2
1713,pegang paha leceh sih ngobrol gojek pegang paha untung abis,5
1714,libur musim panas teman sekolah kelas pergi inggris pergi temanteman kelas kenal dengan milik bbq pantai orang teman orang pergi orang main mahjong main bridge hubung makan bicara temanteman kelas milik sopan dengar hati bicara cakap tentang teman kelas,4
1715,memberitahu teman orang tua laku saudara saudari adil,5
1716,muda pindah keluarga auckland wellington sekolah temanteman dll,1
1717,fitnah punggung,5
1718,coba lulus uji laku buruk malu,5
1719,susah lacak pakai akun gojek fiktif foto,1
1720,pergi sekolah desa temu ekor singa jalan tibatiba hilang,1
1721,gua abang gojek mba grab,2
1722,grab ribu cuman pagi ujan grab nya kaya bnyk mesen pakai gojek sedih,3
1723,selesai pr,5
1724,wuiih pindah gojek jg,0
1725,teman cinta gadis sma sengaja seret ruang jadi jijik nyata,4
1726,timbang suka,4
1727,orangers nanti siar langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
1728,tampil segar akses layan favorit mudah gojek,0
1729,pesta anakanak cerita kisahkisah berontak gadisgadis,4
1730,mending gojek,0
1731,makan buruk ruang makan siswa,2
1732,met sore admin maunnya knapa aplikasi gojek mesan ya,3
1733,pas jam istirahat lari panggil gojek depan kantor pas gojek mangkal ngebut indomaret,3
1734,bilang orang arab driver gojek nganu bintang kali,2
1735,buka toped buka grab buka traveloka buka twitter buka spotify buka gojek buka shopee,5
1736,sayah brebes mil lihat ig story gojek edisi hariperempuaninternasional,5
1737,tulis surat cinta teman kelas lelucon sayang jatuh tangan salah hadap konsekuensi,5
1738,takut kurang kuat pribadi,1
1739,kali ayah pulang rumah mabuk aniaya fisik,4
1740,admin nadia mahasiswi unjani wawancara proses bisnis gojek bandung ya,1
1741,marah kasih duit suruh pakai gojek ketemenmu emngnya pacar kamuu ojekkk apaa,4
1742,terbang athena kopenhagen libur pesawat perangkap badai guncang jatuh,1
1743,asli mahal ni gojek,3
1744,curi masuk rumah malam,1
1745,standar bicara bahasa inggris bicara keluarga salah sepupu koreksi percaya bahasa inggris benarbenar malu,5
1746,bangsal pasien epilepsi bakar tubuh bau busuk bangsal pengaruh orang dekat,4
1747,security scbd ditegor konsumen gwceritanya pas pick area bej biasa ngasih hel,2
1748,simpul ambil populasi driver gojek milik rating excellent k,5
1749,tolong request pick order invxviiiiii keburu jam ntr gojek,2
1750,temu uang jalan kembali milik polisi,0
1751,hadap polisi malam jam takut ancam bawa gadis tiang gantung,1
1752,nyokap sen gojek dateng orang anjir gojek eror begimana lul,5
1753,halo admin ya tokopedia gojek tanggal pick pick barang,0
1754,tumblr lamp murah k pilih warna sambung male female kontrol cahaya,0
1755,kirim paket makan one day service gojek tangerang depok bogor sampe bandung pakai,0
1756,marah kemudi lindas keponakan cinta,2
1757,orang milik stock foto kaya sekali foto bagus dikit langsung post instagram ganti dp whatsapp line,4
1758,tibatiba pikir wonder woman gojek duduk nya nyamping ya,0
1759,orang milik stock foto kaya sekali foto bagus dikit langsung post instagram ganti dp whatsapp line,0
1760,gagal sederhana,5
1761,curi,5
1762,maaf kait akun order layan gojek gofood aw,4
1763,rumah teman kelas kelompok gadis garuk kaki meja,4
1764,gojek order driver,0
1765,rumah malam,1
1766,musim semi es cair colek es cabang coba pecah cabang lewat jatuh udara tutup kepala,1
1767,program tv rencana militer amerika utara startwar,1
1768,pilih ceramah bahasa inggris teman orangorang anak perempuan pilih,5
1769,dasar kang gojek suka ngisi tts,5
1770,marah kasih duit suruh pakai gojek ketemenmu emngnya pacar kamuu ojekkk apaa,4
1771,gojek motor tinggal,5
1772,bohong pikir marah erti bicara,5
1773,pecah telur salah cangkir gumpal putih tebal dalam coba keluar lempar bak cuci,4
1774,barang terima beli urus langsung beli ya memba,2
1775,delivery fee gojek ngakal sih pakai gopay fee nya nyampe k mo beli rischoco ya,3
1776,bicara suka,4
1777,pulang rumah mobil malam cuaca dingin gelap angin guna jalan rumah,1
1778,woi tida tunggu gojek,0
1779,si gojek grab uber kasi data rating kemudi ya histogram,1
1780,kerabat tindak aneh ramah hadap,5
1781,takut bicara kerumun orang,1
1782,kerabat tindak aneh ramah hadap,5
1783,pms helm gojek ngeselin bangeeet sumpaaah,2
1784,drama pagi adlh gojek stasiun bogor stasiun cilebut cilebut krl,3
1785,gojek tampil gengzz,0
1786,gua tebang pohon lu sodara,2
1787,tahan kandung kemih panggil telepon basah,5
1788,laku kece ponsel registrasi uang k,2
1789,gagal terjang lebar rambut pria meter kemudi km jam,1
1790,jalan kelompok mahasiswi orangorang saudara mabuk dasar perkosa jadi asa alami,5
1791,prefer gojek pakai gopay gua suka pakai grab sih wkwkw,0
1792,sapa teman tanggap,4
1793,kali temu orang suka,4
1794,jijik orang kurang martabat coba temu duduk trem,4
1795,mingirrrrr woy deon alih profesi driver gojek nih,5
1796,terima universitas sofia,0
1797,kali film porno praktik indah layar mekanis irasional jijik manusiawi,4
1798,habis update aplikasi gojek bagus tampil baru bravo,0
1799,tampil gojek bikin pusing,3
1800,mimpi gajah afrika,1
1801,tindak sesuai janji,5
1802,bang gojek pulaa,2
1803,tonton tv tunjuk prince popidol jijik kuda jantan,4
1804,sepeda sinar matahari musim semi buat senang bahagia sehat uang bumi,0
1805,hello gojek teman panggil gojek goride bu,3
1806,tolong support amp,3
1807,duduk asrama orangorang lisan baca surat penthouse,4
1808,liat beneran gojek lemes banget takut jatoh,1
1809,dengar keponakan tinggal,3
1810,viral grup driver gojek jabodetabek grup publik facebook youtube,5
1811,tv lapor gereja amerika pendeta mukjizat kamera jijik,4
1812,halhal keri tenang sakit hati jijik,2
1813,eleuh eleuh baju savenkri banget gojek ikut foto ya kaya,0
1814,gila banget deh hujanhujanan abang gojek sumpah,0
1815,bohong orang,5
1816,check fast guyssssbuka aplikasi go food mu via gojek,5
1817,yaa bubar,0
1818,bgst ngakak mas gojek ngerem pelan nyungsep wkwk,2
1819,lamalama gojek asa naik harga ya,3
1820,songong motor buk emang situ pakai gojek ato,3
1821,driver gojek cuman bilang helm disimpen,2
1822,tolong gojek jenis transportasi bawa ribet idup lu malenn,2
1823,percaya kecewa,4
1824,ucl gojek traveloka,2
1825,rute gojek rumahst pocin stkaret mayestik mayestikgambir gambirst juanda masker helm,1
1826,pinjam gelang emas tahu gadis simpan malu diri milik pakai benda,5
1827,jam ah tunggu gojek nie ya rabbi,3
1828,kali luka main sepak bola sekolah blantyre bawa rumah sakit kaki benarbenar bengkak xrays patah tulang kumpul darah otot takut toreh bengkak pisau bedah,1
1829,gojekgrab loh travel rekomen,4
1830,admin nomer resi mnta cari driver jam barang dipickup,3
1831,alami nenek ibu tinggal orang tua tinggal dunia,3
1832,hohohohoho ampe segitunyaklo anggota kelompok ambil order dideket rumah kenain biaya rb ah,2
1833,taman malam ekor ular arah,1
1834,ya iya hyung emg gojek milik lu,2
1835,dominasi orang ubah reaksi,4
1836,sayang pakai,5
1837,ampo sedih,4
1838,liga gojek traveloka gaboleh si,3
1839,pulang rumah mobil malam cuaca dingin gelap angin guna jalan rumah,1
1840,liga gojek denda nih,2
1841,gojek helm kasihin minyak nyongnyong pusing nyiumnya,4
1842,iya emang gojek kapitalis,2
1843,gabisa install gojek yaa grab,3
1844,sesat florence latih muncul malam milik pergi lapor aneh kantor polisi,1
1845,bulan salah rekan kerja promosi promosi aku libat,2
1846,bilang kerja gin emang berat awal bawa sepeda sepe,3
1847,sponsor gojek traveloka dit,5
1848,jijik atas urus konyol habis harga kejar hobi orang cinta rindu,4
1849,dih anjeer gojek ngadmin genit,0
1850,bakso aci ganteng saharjo ngantri bangetudah susah parkir jalan penuhkalo beli gojek enak,2
1851,gojek terminal bungurasih titik temu halte gudang garam drivernya suruh,3
1852,temu ratus orang putus bicara tribun gambar,5
1853,bayangin pulang rapat banggar sen gojek dua temen dgn tuju beda doi dapet nung,4
1854,iyahhhh eh apply gojek kayak,0
1855,anak derita mimpi buruk cemas takut,1
1856,malam driver gojek tindak gojek kait order fiktif rajalela daerah,2
1857,kaya sih gamau gojek gocar takut culik wkwk,1
1858,kang gojek gratis suka sedih liat cowok kek,4
1859,gojek peduli anak yatim feat tim sedekah barokah via youtube,0
1860,gojek sa suda ruma,0
1861,mending gojek,0
1862,hahhaa langgar marka jalanlarangan parkirlarangan stoplawa,0
1863,ku semenjak gojek mahal ku langgan sm pinda,3
1864,ntr kak suruh gojek hujan,3
1865,kali sejarah gojek fake order order barang bom dipickup bilang sel,2
1866,jalan kampus malam ekor tupai lompat,1
1867,ama babang gojek nya atuh hihu,5
1868,malu tingkah laku orang orangtua tua luka malu tinggal belas kasihan takdir,5
1869,makan jenis makan tradisional puding darah,4
1870,mending gojek grab uber mobilmotorsharing yaaaaaaaaa mending motor dewe,3
1871,malam curi mobil takut pergi,1
1872,admin batas bulan tukar poin gojek besuk nya nukar,3
1873,gojek gih aa tunggu,3
1874,makan buruk ruang makan siswa,2
1875,marah tv bantai negro afrika selatan,2
1876,untung pakai joox premium dapet voucher gojek cinta banget emang gojek,3
1877,gojek shopeenya enak ya nyender,0
1878,kantor aplikasi tolak interpretasi atur teliti,2
1879,mimpi buruk mimpi isap darah coba kucur tubuh manamana lem isap panik,4
1880,ya app wa twitter sm gojek gabisa pindah external storage samsung pelit internal storage ben,2
1881,pingsan kota eksposisi takut serius revolusi,1
1882,lelucon nikah teman pribadi,5
1883,pulang rumah libur tenggelam sungai zambezi,1
1884,jalan gelap aneh,1
1885,woiii bm richeese tuh grab gojek doang gopay ada,2
1886,gagal sederhana,5
1887,orangers nanti siar langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
1888,sponsor gojek traveloka dit,5
1889,gojek mahal online motor taxi dsini pakai gopay bikin,3
1890,om bikin gojek om aussie,0
1891,oalah pantes ci sen gojek daerah menteng dapet,5
1892,kerabat tinggal celaka mobil serius salah orang mayat laku masuk takut kali mayat,1
1893,dapet helm gojek dalem basah jalan kuyup kepala,4
1894,gojek sa suda ruma,0
1895,takut kemudi kursi khusus sepeda motor rekanrekan percaya lampau batas ukur lintas korban utama orang duduk kemudi,1
1896,nilai rendah matematika,5
1897,bohong pikir marah erti bicara,5
1898,rasa asa uji matematika,5
1899,hai gojek teman daftar akun gojek email pribadi tolong bantu hapus akun,1
1900,buka toped buka grab buka traveloka buka twitter buka spotify buka gojek buka shopee,5
1901,film porno cari tinggal,4
1902,orang masuk situasi canggung ketidakberdayaan ketidaktegasan,4
1903,ah mahal gojek,3
1904,gojek,0
1905,chadea titik jemput customer driver gojek,0
1906,saat gopay tipis pakai gojek gin nih bikin ngarep biar pancing kredit gopay,3
1907,tipu modus mama pulsa target guna gojek guna transaksi non tunai gopay,1
1908,wkwk nular kelas ya yaampun ngerti gofood uninstall gojek hehe,3
1909,henti ajar ekonomi bidang tarik majikan,2
1910,gojek,0
1911,yaa gojek andong siang,0
1912,iyaa omowhhoke omkegiatan minggu om bo,4
1913,cerita jadi gojek,3
1914,kanishka ledak benarbenar jijik orang bunuh,4
1915,tonton tv tunjuk prince popidol jijik kuda jantan,4
1916,mending gojek grab uber mobilmotorsharing yaaaaaaaaa grab mobilampmotor,0
1917,kang kring kring gojek speda,0
1918,pasien harap sembuh tibatiba tinggal makan,2
1919,admin driver gojek suka tunda paket antar tulis day beda,2
1920,sesat jalan gunung,1
1921,pagi kantor sen gojek dapet tumben driver bu suudzon ya allah pagi ngerasain kecoa terbang,3
1922,driver gojek wajib baca modus tipu terhadapdriver,3
1923,salah sahabat temu geletak jalan mabuk bawa polisi masuk sel pergi temu esok pagi benarbenar beranta bau busuk suka,4
1924,tengkar kritik atur rumah kaku sewenangwenang,2
1925,turun kudu gojek dl,0
1926,kang kring kring gojek speda,0
1927,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
1928,ok gua tuju admin gojek jenis ojek,2
1929,gagal sederhana,5
1930,anak injak paku karat diberitahu tetanus,1
1931,temu belatung makan ruang makan makan buruk,4
1932,injak ular sanca ular sadar tidur pohon baobab,1
1933,om bikin gojek om aussie,0
1934,admin driver nakal gin lohcustomer sih rugi uang pakai cash tingga,2
1935,join agen pulsa daftar gratis,0
1936,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1937,notif dapet voucher gojek pas cek kosong yaa,5
1938,bingung promo gojek kalo rush hour surcharge walhasi,5
1939,program keras pornografi tampil tv,4
1940,mohon maaf hapus akun gojek,2
1941,tulis kertas panggil telepon turun terima cakap temu informasi hilang pikir,4
1942,jijik akibat salah uji semester pikir hasil harap,4
1943,pacar temu halhal malu sebut,5
1944,diberitahu hadap orang sentuh benda milik,5
1945,suka sedih liat linked isi shopee bukalapak gojek ruangguru halodoc female daily traveloka pegipegi,3
1946,orang milik stock foto kaya sekali foto bagus dikit langsung post instagram ganti dp whatsapp line,0
1947,sesat jalan gunung,1
1948,ceu mas gojek nelfon terusss pas dah sampek kampus mas gojek,0
1949,muak tengkar orang meni anakanak libat tuduh salah orangtua,4
1950,ya om gojek liat sore pulang sekolah,5
1951,join agen pulsa daftar gratisbisa dm langsung anak sekolah sambil le,0
1952,cetak gol tanding sepakbola,0
1953,buka data kemudi gojek ya tinggal jeblosin penjara,2
1954,sempet neduh warkop abang gojek grab yauda nang ngudud banget sebel,5
1955,malam driver gojek tindak gojek kait order fiktif rajalela daerah,2
1956,pria usaha hubung seksual komunikasi enggan jijik orang aju,4
1957,jalan desa malam orang ekor anjing gonggong ikut lari anjinganjing gonggong rumah,1
1958,bakso aci ganteng saharjo ngantri bangetudah susah parkir jalan penuhkalo beli gojek enak,2
1959,umur bapakbapak gojek sik sampun sepuh tetep gayuh rezeki udan deres banget ngene,3
1960,adik jalan operasi rumit lihat taruh,1
1961,kangen gojek ro paduka ettjah,3
1962,pergi kota beli barang butuh seharihari jalan bus mini penuh siswa mabuk jijik,4
1963,ogah kopaja ato metro mini brngkt kerja pakai males pakai gojek mahal,2
1964,rusak properti bersenangsenang,4
1965,gosendgrabsend mahal gojekgrabbike,2
1966,idx highlights gojek lantai bei pajak waris berita populer ekonomi,0
1967,alhamdulillah ngerasain level pacar alias ama babang gojek terossss wkwkw,0
1968,jijik universitas pergi rumah ceramah tangan buat jijik,4
1969,untung pakai joox premium dapet voucher gojek cinta banget emang gojek,3
1970,ken sempol gojek yasudah,0
1971,milik asa jijik jr teman kelas sekolah kumpul ambil uang pajak tua sukses bayang orang dewasa situasi keluh,4
